 Format                 IAGA-2002                                    |
2022-01-15 11:38:00.000 015     10072.90 -14698.42 -45913.81  49690.32
2022-01-15 11:39:00.000 015     10073.58 -14698.30 -45913.86  49690.64
2022-01-15 11:40:00.000 015     10073.87 -14698.15 -45913.95  49690.84
2022-01-15 11:41:00.000 015     10074.15 -14698.09 -45914.10  49691.14
2022-01-15 11:42:00.000 015     10074.44 -14698.38 -45914.10  49691.48
2022-01-15 11:43:00.000 015     10074.26 -14698.27 -45914.22  49691.59
2022-01-15 11:44:00.000 015     10074.56 -14698.33 -45914.34  49691.91
2022-01-15 11:45:00.000 015     10074.70 -14698.43 -45914.43  49692.22
2022-01-15 11:46:00.000 015     10074.78 -14698.27 -45914.60  49692.45
2022-01-15 11:47:00.000 015     10074.57 -14698.11 -45914.82  49692.74
2022-01-15 11:48:00.000 015     10073.99 -14698.09 -45914.99  49692.82
2022-01-15 11:49:00.000 015     10073.50 -14698.29 -45915.08  49692.90
2022-01-15 11:50:00.000 015     10073.47 -14698.25 -45915.18  49693.04
2022-01-15 11:51:00.000 015     10073.08 -14698.00 -45915.39  49693.18
2022-01-15 11:52:00.000 015     10072.81 -14697.75 -45915.58  49693.26
2022-01-15 11:53:00.000 015     10072.21 -14697.71 -45915.67  49693.22
2022-01-15 11:54:00.000 015     10071.34 -14697.62 -45915.85  49693.12
2022-01-15 11:55:00.000 015     10071.02 -14697.42 -45916.01  49693.16
2022-01-15 11:56:00.000 015     10070.54 -14697.20 -45916.13  49693.12
2022-01-15 11:57:00.000 015     10069.66 -14697.09 -45916.25  49692.98
2022-01-15 11:58:00.000 015     10069.70 -14697.31 -45916.29  49693.11
2022-01-15 11:59:00.000 015     10069.81 -14697.50 -45916.21  49693.13
2022-01-15 12:00:00.000 015     10069.55 -14697.17 -45916.27  49692.98
2022-01-15 12:01:00.000 015     10069.25 -14696.99 -45916.33  49692.89
2022-01-15 12:02:00.000 015     10070.07 -14696.81 -45916.35  49693.13
2022-01-15 12:03:00.000 015     10069.61 -14696.51 -45916.46  49692.98
2022-01-15 12:04:00.000 015     10068.78 -14696.05 -45916.53  49692.55
2022-01-15 12:05:00.000 015     10069.21 -14696.30 -45916.36  49692.58
2022-01-15 12:06:00.000 015     10069.04 -14696.16 -45916.38  49692.38
2022-01-15 12:07:00.000 015     10069.23 -14696.56 -45916.25  49692.47
2022-01-15 12:08:00.000 015     10069.32 -14696.28 -45916.30  49692.34
2022-01-15 12:09:00.000 015     10069.10 -14696.25 -45916.29  49692.30
2022-01-15 12:10:00.000 015     10068.57 -14695.98 -45916.33  49691.98
2022-01-15 12:11:00.000 015     10069.74 -14696.44 -45916.18  49692.39
2022-01-15 12:12:00.000 015     10069.24 -14695.92 -45916.22  49692.04
2022-01-15 12:13:00.000 015     10068.47 -14696.30 -45916.06  49691.73
2022-01-15 12:14:00.000 015     10069.40 -14696.06 -45916.06  49691.79
2022-01-15 12:15:00.000 015     10069.16 -14695.90 -45916.00  49691.64
2022-01-15 12:16:00.000 015     10068.96 -14695.90 -45915.87  49691.31
2022-01-15 12:17:00.000 015     10067.87 -14695.49 -45915.97  49690.82
2022-01-15 12:18:00.000 015     10067.41 -14695.48 -45915.98  49690.58
2022-01-15 12:19:00.000 015     10067.22 -14695.24 -45916.00  49690.39
2022-01-15 12:20:00.000 015     10067.30 -14694.64 -45916.09  49690.20
2022-01-15 12:21:00.000 015     10068.00 -14694.42 -45916.03  49690.21
2022-01-15 12:22:00.000 015     10069.31 -14694.61 -45915.73  49690.36
2022-01-15 12:23:00.000 015     10070.23 -14695.05 -45915.36  49690.35
2022-01-15 12:24:00.000 015     10069.49 -14695.06 -45915.18  49689.75
2022-01-15 12:25:00.000 015     10068.60 -14694.69 -45915.20  49689.15
2022-01-15 12:26:00.000 015     10067.57 -14694.07 -45915.42  49688.72
2022-01-15 12:27:00.000 015     10067.37 -14694.24 -45915.40  49688.71
2022-01-15 12:28:00.000 015     10067.39 -14694.24 -45915.34  49688.63
2022-01-15 12:29:00.000 015     10066.53 -14693.67 -45915.61  49688.40
2022-01-15 12:30:00.000 015     10066.89 -14693.75 -45915.64  49688.69
2022-01-15 12:31:00.000 015     10067.68 -14694.10 -45915.51  49688.96
2022-01-15 12:32:00.000 015     10068.06 -14694.44 -45915.33  49689.05
2022-01-15 12:33:00.000 015     10068.61 -14694.74 -45915.21  49689.16
2022-01-15 12:34:00.000 015     10069.22 -14695.42 -45914.92  49689.32
2022-01-15 12:35:00.000 015     10068.50 -14695.25 -45914.99  49688.99
2022-01-15 12:36:00.000 015     10069.22 -14695.78 -45914.89  49689.35
2022-01-15 12:37:00.000 015     10068.97 -14695.52 -45915.00  49689.34
2022-01-15 12:38:00.000 015     10069.52 -14695.83 -45914.95  49689.63
2022-01-15 12:39:00.000 015     10070.09 -14696.06 -45914.89  49689.89
2022-01-15 12:40:00.000 015     10070.57 -14696.32 -45914.85  49690.17
2022-01-15 12:41:00.000 015     10071.74 -14696.89 -45914.70  49690.69
2022-01-15 12:42:00.000 015     10071.90 -14697.27 -45914.59  49690.86
2022-01-15 12:43:00.000 015     10071.13 -14696.99 -45914.77  49690.71
2022-01-15 12:44:00.000 015     10071.21 -14696.71 -45914.98  49690.95
2022-01-15 12:45:00.000 015     10071.64 -14696.80 -45915.06  49691.30
2022-01-15 12:46:00.000 015     10071.91 -14697.10 -45915.04  49691.60
2022-01-15 12:47:00.000 015     10072.47 -14697.51 -45914.97  49691.88
2022-01-15 12:48:00.000 015     10071.95 -14697.48 -45915.05  49691.88
2022-01-15 12:49:00.000 015     10071.12 -14697.28 -45915.25  49691.78
2022-01-15 12:50:00.000 015     10070.94 -14696.96 -45915.47  49691.93
2022-01-15 12:51:00.000 015     10071.34 -14697.25 -45915.49  49692.29
2022-01-15 12:52:00.000 015     10071.37 -14697.34 -45915.55  49692.46
2022-01-15 12:53:00.000 015     10071.51 -14697.55 -45915.60  49692.69
2022-01-15 12:54:00.000 015     10072.06 -14697.65 -45915.61  49692.99
2022-01-15 12:55:00.000 015     10072.46 -14697.73 -45915.61  49693.20
2022-01-15 12:56:00.000 015     10072.75 -14697.86 -45915.61  49693.34
2022-01-15 12:57:00.000 015     10073.22 -14698.08 -45915.51  49693.51
2022-01-15 12:58:00.000 015     10072.36 -14697.85 -45915.61  49693.26
2022-01-15 12:59:00.000 015     10072.19 -14697.82 -45915.66  49693.28
2022-01-15 13:00:00.000 015     10071.81 -14697.52 -45915.82  49693.22
2022-01-15 13:01:00.000 015     10071.35 -14697.38 -45915.92  49693.14
2022-01-15 13:02:00.000 015     10070.99 -14696.71 -45916.13  49692.96
2022-01-15 13:03:00.000 015     10072.91 -14697.45 -45915.77  49693.56
2022-01-15 13:04:00.000 015     10072.90 -14697.57 -45915.54  49693.27
2022-01-15 13:05:00.000 015     10071.89 -14696.79 -45915.62  49692.52
2022-01-15 13:06:00.000 015     10070.70 -14695.86 -45915.79  49691.80
2022-01-15 13:07:00.000 015     10070.56 -14695.78 -45915.73  49691.55
2022-01-15 13:08:00.000 015     10070.22 -14695.48 -45915.62  49691.06
2022-01-15 13:09:00.000 015     10069.86 -14695.23 -45915.56  49690.67
2022-01-15 13:10:00.000 015     10069.37 -14694.99 -45915.52  49690.30
2022-01-15 13:11:00.000 015     10068.02 -14694.30 -45915.75  49689.81
2022-01-15 13:12:00.000 015     10066.64 -14693.68 -45916.06  49689.44
2022-01-15 13:13:00.000 015     10065.25 -14692.64 -45916.59  49689.25
2022-01-15 13:14:00.000 015     10064.58 -14691.81 -45917.11  49689.39
2022-01-15 13:15:00.000 015     10065.08 -14692.17 -45917.31  49690.25
2022-01-15 13:16:00.000 015     10064.85 -14692.18 -45917.54  49690.57
2022-01-15 13:17:00.000 015     10064.17 -14691.54 -45918.02  49690.76
2022-01-15 13:18:00.000 015     10064.96 -14691.76 -45918.26  49691.69
2022-01-15 13:19:00.000 015     10065.37 -14691.71 -45918.49  49692.21
2022-01-15 13:20:00.000 015     10066.87 -14692.46 -45918.37  49693.00
2022-01-15 13:21:00.000 015     10069.42 -14693.41 -45918.02  49693.98
2022-01-15 13:22:00.000 015     10070.40 -14693.81 -45917.89  49694.39
2022-01-15 13:23:00.000 015     10070.72 -14693.78 -45917.88  49694.49
2022-01-15 13:24:00.000 015     10072.80 -14694.17 -45917.66  49695.15
2022-01-15 13:25:00.000 015     10074.91 -14694.73 -45917.38  49695.74
2022-01-15 13:26:00.000 015     10076.72 -14695.43 -45917.05  49696.25
2022-01-15 13:27:00.000 015     10077.83 -14695.95 -45916.71  49696.45
2022-01-15 13:28:00.000 015     10078.41 -14696.02 -45916.60  49696.52
2022-01-15 13:29:00.000 015     10079.34 -14696.27 -45916.50  49696.84
2022-01-15 13:30:00.000 015     10079.92 -14695.93 -45916.66  49697.07
2022-01-15 13:31:00.000 015     10080.42 -14696.41 -45916.56  49697.43
2022-01-15 13:32:00.000 015     10080.86 -14696.44 -45916.56  49697.68
2022-01-15 13:33:00.000 015     10080.49 -14695.84 -45916.97  49697.85
2022-01-15 13:34:00.000 015     10080.32 -14695.98 -45917.13  49698.28
2022-01-15 13:35:00.000 015     10079.64 -14695.74 -45917.46  49698.45
2022-01-15 13:36:00.000 015     10080.74 -14695.89 -45917.68  49699.35
2022-01-15 13:37:00.000 015     10080.14 -14695.63 -45917.94  49699.50
2022-01-15 13:38:00.000 015     10079.95 -14695.51 -45918.14  49699.71
2022-01-15 13:39:00.000 015     10080.19 -14696.00 -45918.16  49700.19
2022-01-15 13:40:00.000 015     10079.45 -14696.59 -45918.27  49700.44
2022-01-15 13:41:00.000 015     10077.38 -14696.16 -45918.71  49700.16
2022-01-15 13:42:00.000 015     10076.86 -14695.92 -45919.09  49700.58
2022-01-15 13:43:00.000 015     10076.60 -14695.20 -45919.59  49700.98
2022-01-15 13:44:00.000 015     10078.49 -14695.54 -45919.71  49702.09
2022-01-15 13:45:00.000 015     10080.02 -14696.25 -45919.47  49702.83
2022-01-15 13:46:00.000 015     10080.22 -14696.41 -45919.48  49702.93
2022-01-15 13:47:00.000 015     10080.59 -14696.57 -45919.49  49703.28
2022-01-15 13:48:00.000 015     10080.57 -14696.40 -45919.72  49703.52
2022-01-15 13:49:00.000 015     10082.07 -14697.40 -45919.54  49704.42
2022-01-15 13:50:00.000 015     10082.37 -14697.37 -45919.73  49704.90
2022-01-15 13:51:00.000 015     10082.59 -14697.36 -45919.96  49705.38
2022-01-15 13:52:00.000 015     10082.45 -14696.80 -45920.30  49705.70
2022-01-15 13:53:00.000 015     10081.32 -14696.06 -45920.90  49705.86
2022-01-15 13:54:00.000 015     10082.29 -14696.29 -45920.91  49706.37
2022-01-15 13:55:00.000 015     10085.15 -14696.54 -45920.86  49707.49
2022-01-15 13:56:00.000 015     10087.68 -14697.75 -45920.35  49708.40
2022-01-15 13:57:00.000 015     10088.81 -14697.56 -45920.17  49708.43
2022-01-15 13:58:00.000 015     10089.08 -14697.33 -45920.34  49708.62
2022-01-15 13:59:00.000 015     10090.47 -14698.04 -45920.26  49709.48
2022-01-15 14:00:00.000 015     10089.28 -14697.71 -45920.58  49709.49
2022-01-15 14:01:00.000 015     10089.29 -14696.97 -45921.04  49709.84
2022-01-15 14:02:00.000 015     10089.00 -14695.87 -45921.69  49710.32
2022-01-15 14:03:00.000 015     10086.82 -14694.73 -45922.48  49710.29
2022-01-15 14:04:00.000 015     10084.30 -14693.51 -45923.43  49710.38
2022-01-15 14:05:00.000 015     10082.14 -14691.86 -45924.58  49710.73
2022-01-15 14:06:00.000 015     10080.43 -14691.19 -45925.50  49711.39
2022-01-15 14:07:00.000 015     10078.20 -14690.17 -45926.50  49711.74
2022-01-15 14:08:00.000 015     10076.30 -14689.22 -45927.41  49712.05
2022-01-15 14:09:00.000 015     10075.61 -14688.41 -45928.03  49712.58
2022-01-15 14:10:00.000 015     10075.25 -14687.91 -45928.49  49713.02
2022-01-15 14:11:00.000 015     10075.02 -14687.49 -45928.66  49713.01
2022-01-15 14:12:00.000 015     10073.94 -14687.59 -45928.56  49712.61
2022-01-15 14:13:00.000 015     10073.42 -14687.66 -45928.60  49712.25
2022-01-15 14:14:00.000 015     10071.32 -14687.28 -45928.63  49711.45
2022-01-15 14:15:00.000 015     10070.42 -14686.35 -45928.96  49711.08
2022-01-15 14:16:00.000 015     10070.30 -14686.07 -45929.06  49711.05
2022-01-15 14:17:00.000 015     10070.47 -14686.02 -45928.92  49710.93
2022-01-15 14:18:00.000 015     10070.89 -14686.33 -45928.71  49710.72
2022-01-15 14:19:00.000 015     10070.86 -14685.78 -45928.53  49710.21
2022-01-15 14:20:00.000 015     10070.47 -14684.80 -45928.49  49709.42
2022-01-15 14:21:00.000 015     10071.27 -14684.72 -45928.30  49709.14
2022-01-15 14:22:00.000 015     10071.54 -14685.17 -45927.79  49708.73
2022-01-15 14:23:00.000 015     10070.37 -14684.88 -45927.59  49707.67
2022-01-15 14:24:00.000 015     10068.66 -14683.37 -45927.88  49706.56
2022-01-15 14:25:00.000 015     10067.86 -14682.33 -45928.01  49706.05
2022-01-15 14:26:00.000 015     10067.76 -14681.97 -45928.05  49705.87
2022-01-15 14:27:00.000 015     10066.72 -14681.66 -45928.12  49705.32
2022-01-15 14:28:00.000 015     10066.00 -14680.77 -45928.36  49704.95
2022-01-15 14:29:00.000 015     10066.79 -14681.22 -45928.22  49705.19
2022-01-15 14:30:00.000 015     10067.16 -14681.36 -45927.86  49704.86
2022-01-15 14:31:00.000 015     10067.29 -14681.75 -45927.62  49704.50
2022-01-15 14:32:00.000 015     10067.74 -14682.09 -45927.22  49704.27
2022-01-15 14:33:00.000 015     10067.24 -14682.65 -45926.85  49703.69
2022-01-15 14:34:00.000 015     10066.89 -14682.30 -45926.78  49703.22
2022-01-15 14:35:00.000 015     10067.84 -14682.88 -45926.42  49703.30
2022-01-15 14:36:00.000 015     10067.68 -14683.04 -45926.28  49702.99
2022-01-15 14:37:00.000 015     10067.56 -14682.73 -45926.24  49702.67
2022-01-15 14:38:00.000 015     10068.40 -14683.25 -45926.01  49702.85
2022-01-15 14:39:00.000 015     10068.59 -14683.48 -45925.91  49702.77
2022-01-15 14:40:00.000 015     10066.98 -14684.05 -45925.68  49702.30
2022-01-15 14:41:00.000 015     10062.81 -14683.22 -45926.28  49701.24
2022-01-15 14:42:00.000 015     10059.76 -14680.48 -45927.87  49701.09
2022-01-15 14:43:00.000 015     10060.20 -14679.90 -45928.51  49702.39
2022-01-15 14:44:00.000 015     10061.63 -14680.14 -45928.89  49703.56
2022-01-15 14:45:00.000 015     10062.36 -14680.86 -45928.59  49703.88
2022-01-15 14:46:00.000 015     10062.22 -14681.57 -45928.30  49703.73
2022-01-15 14:47:00.000 015     10062.91 -14682.74 -45927.88  49703.76
2022-01-15 14:48:00.000 015     10064.27 -14683.79 -45927.21  49703.80
2022-01-15 14:49:00.000 015     10065.28 -14685.10 -45926.50  49703.74
2022-01-15 14:50:00.000 015     10066.64 -14686.20 -45925.94  49703.72
2022-01-15 14:51:00.000 015     10068.28 -14687.24 -45925.38  49703.90
2022-01-15 14:52:00.000 015     10070.38 -14688.69 -45924.66  49704.29
2022-01-15 14:53:00.000 015     10071.24 -14689.41 -45924.22  49704.23
2022-01-15 14:54:00.000 015     10071.74 -14689.84 -45923.96  49704.20
2022-01-15 14:55:00.000 015     10072.94 -14690.63 -45923.72  49704.62
2022-01-15 14:56:00.000 015     10074.15 -14691.23 -45923.51  49705.12
2022-01-15 14:57:00.000 015     10074.90 -14691.84 -45923.36  49705.51
2022-01-15 14:58:00.000 015     10076.30 -14692.94 -45923.03  49706.05
2022-01-15 14:59:00.000 015     10078.02 -14693.78 -45922.78  49706.75
2022-01-15 15:00:00.000 015     10079.66 -14694.63 -45922.50  49707.39
2022-01-15 15:01:00.000 015     10081.42 -14695.06 -45922.42  49708.14
2022-01-15 15:02:00.000 015     10083.62 -14695.75 -45922.20  49709.06
2022-01-15 15:03:00.000 015     10086.09 -14696.17 -45922.00  49709.98
2022-01-15 15:04:00.000 015     10087.27 -14696.33 -45921.94  49710.45
2022-01-15 15:05:00.000 015     10088.99 -14696.94 -45921.76  49711.12
2022-01-15 15:06:00.000 015     10090.35 -14697.30 -45921.66  49711.65
2022-01-15 15:07:00.000 015     10091.65 -14697.33 -45921.64  49712.12
2022-01-15 15:08:00.000 015     10092.16 -14697.22 -45921.76  49712.53
2022-01-15 15:09:00.000 015     10093.43 -14698.07 -45921.74  49713.48
2022-01-15 15:10:00.000 015     10094.30 -14698.42 -45921.76  49714.11
2022-01-15 15:11:00.000 015     10094.06 -14698.70 -45922.10  49714.77
2022-01-15 15:12:00.000 015     10094.78 -14699.17 -45922.32  49715.84
2022-01-15 15:13:00.000 015     10094.39 -14699.08 -45922.78  49716.41
2022-01-15 15:14:00.000 015     10093.73 -14698.76 -45923.44  49717.29
2022-01-15 15:15:00.000 015     10092.86 -14698.08 -45924.34  49718.10
2022-01-15 15:16:00.000 015     10093.10 -14699.08 -45924.68  49719.56
2022-01-15 15:17:00.000 015     10091.95 -14698.54 -45925.43  49720.24
2022-01-15 15:18:00.000 015     10091.40 -14697.48 -45926.47  49721.18
2022-01-15 15:19:00.000 015     10091.02 -14696.81 -45927.28  49722.36
2022-01-15 15:20:00.000 015     10090.37 -14696.26 -45928.26  49723.35
2022-01-15 15:21:00.000 015     10089.99 -14696.38 -45928.81  49724.52
2022-01-15 15:22:00.000 015     10089.78 -14696.63 -45929.28  49725.53
2022-01-15 15:23:00.000 015     10088.13 -14695.93 -45930.19  49726.04
2022-01-15 15:24:00.000 015     10087.50 -14695.40 -45930.81  49726.73
2022-01-15 15:25:00.000 015     10085.66 -14694.88 -45931.65  49727.29
2022-01-15 15:26:00.000 015     10083.51 -14693.99 -45932.49  49727.44
2022-01-15 15:27:00.000 015     10082.48 -14694.59 -45932.92  49728.29
2022-01-15 15:28:00.000 015     10082.22 -14694.84 -45933.43  49729.26
2022-01-15 15:29:00.000 015     10081.60 -14695.13 -45933.86  49730.01
2022-01-15 15:30:00.000 015     10080.25 -14695.68 -45934.17  49730.36
2022-01-15 15:31:00.000 015     10079.60 -14696.29 -45934.44  49731.00
2022-01-15 15:32:00.000 015     10079.37 -14696.17 -45934.86  49731.59
2022-01-15 15:33:00.000 015     10078.71 -14695.87 -45935.41  49732.14
2022-01-15 15:34:00.000 015     10079.14 -14696.08 -45935.77  49733.14
2022-01-15 15:35:00.000 015     10080.22 -14695.74 -45936.11  49734.05
2022-01-15 15:36:00.000 015     10080.19 -14695.62 -45936.55  49734.84
2022-01-15 15:37:00.000 015     10079.68 -14695.02 -45937.24  49735.61
2022-01-15 15:38:00.000 015     10077.31 -14694.81 -45938.06  49736.04
2022-01-15 15:39:00.000 015     10075.66 -14696.40 -45938.33  49736.86
2022-01-15 15:40:00.000 015     10074.80 -14698.21 -45938.25  49737.40
2022-01-15 15:41:00.000 015     10075.29 -14699.18 -45938.09  49737.88
2022-01-15 15:42:00.000 015     10073.88 -14699.96 -45938.15  49737.95
2022-01-15 15:43:00.000 015     10071.81 -14702.01 -45937.92  49737.93
2022-01-15 15:44:00.000 015     10070.23 -14704.23 -45937.17  49737.27
2022-01-15 15:45:00.000 015     10069.14 -14705.30 -45936.55  49736.34
2022-01-15 15:46:00.000 015     10070.03 -14705.08 -45935.97  49735.48
2022-01-15 15:47:00.000 015     10069.69 -14704.84 -45935.70  49734.67
2022-01-15 15:48:00.000 015     10070.89 -14704.64 -45935.45  49734.53
2022-01-15 15:49:00.000 015     10071.77 -14704.64 -45935.21  49734.35
2022-01-15 15:50:00.000 015     10071.84 -14704.10 -45935.13  49734.00
2022-01-15 15:51:00.000 015     10072.60 -14703.51 -45935.08  49733.80
2022-01-15 15:52:00.000 015     10074.18 -14703.38 -45934.96  49734.07
2022-01-15 15:53:00.000 015     10074.29 -14702.91 -45934.98  49733.86
2022-01-15 15:54:00.000 015     10076.37 -14702.76 -45934.88  49734.48
2022-01-15 15:55:00.000 015     10076.49 -14701.97 -45935.01  49734.30
2022-01-15 15:56:00.000 015     10076.30 -14701.51 -45935.20  49734.29
2022-01-15 15:57:00.000 015     10075.28 -14700.97 -45935.55  49734.16
2022-01-15 15:58:00.000 015     10073.73 -14701.42 -45935.84  49734.34
2022-01-15 15:59:00.000 015     10073.08 -14702.68 -45935.72  49734.62
2022-01-15 16:00:00.000 015     10071.31 -14702.85 -45936.11  49734.75
2022-01-15 16:01:00.000 015     10071.42 -14704.39 -45935.92  49735.33
2022-01-15 16:02:00.000 015     10071.85 -14705.76 -45935.60  49735.76
2022-01-15 16:03:00.000 015     10070.78 -14706.44 -45935.75  49736.07
2022-01-15 16:04:00.000 015     10070.19 -14708.19 -45935.61  49736.46
2022-01-15 16:05:00.000 015     10070.37 -14709.15 -45935.82  49737.63
2022-01-15 16:06:00.000 015     10068.96 -14711.98 -45935.74  49738.38
2022-01-15 16:07:00.000 015     10068.81 -14713.83 -45935.66  49739.47
2022-01-15 16:08:00.000 015     10067.23 -14717.69 -45935.30  49740.24
2022-01-15 16:09:00.000 015     10068.40 -14721.52 -45934.76  49742.08
2022-01-15 16:10:00.000 015     10067.94 -14725.49 -45934.02  49742.82
2022-01-15 16:11:00.000 015     10067.54 -14729.28 -45933.47  49743.91
2022-01-15 16:12:00.000 015     10069.33 -14731.70 -45932.67  49744.54
2022-01-15 16:13:00.000 015     10071.24 -14735.03 -45931.22  49744.57
2022-01-15 16:14:00.000 015     10074.15 -14734.34 -45930.47  49744.15
2022-01-15 16:15:00.000 015     10077.84 -14734.65 -45929.77  49744.09
2022-01-15 16:16:00.000 015     10079.44 -14733.84 -45929.65  49744.08
2022-01-15 16:17:00.000 015     10083.50 -14732.91 -45928.79  49743.75
2022-01-15 16:18:00.000 015     10086.34 -14731.73 -45927.98  49742.55
2022-01-15 16:19:00.000 015     10087.64 -14727.16 -45928.62  49741.61
2022-01-15 16:20:00.000 015     10088.50 -14722.75 -45929.33  49740.71
2022-01-15 16:21:00.000 015     10089.11 -14718.40 -45930.27  49740.15
2022-01-15 16:22:00.000 015     10086.76 -14715.26 -45931.39  49739.34
2022-01-15 16:23:00.000 015     10085.00 -14714.22 -45931.79  49738.96
2022-01-15 16:24:00.000 015     10084.06 -14714.25 -45931.64  49738.25
2022-01-15 16:25:00.000 015     10084.34 -14712.72 -45931.26  49736.90
2022-01-15 16:26:00.000 015     10083.99 -14710.72 -45931.47  49735.67
2022-01-15 16:27:00.000 015     10083.34 -14709.74 -45931.80  49735.52
2022-01-15 16:28:00.000 015     10082.50 -14709.90 -45931.89  49735.53
2022-01-15 16:29:00.000 015     10081.93 -14710.55 -45931.64  49735.02
2022-01-15 16:30:00.000 015     10082.55 -14711.00 -45931.08  49734.65
2022-01-15 16:31:00.000 015     10083.80 -14711.86 -45930.60  49734.68
2022-01-15 16:32:00.000 015     10085.46 -14711.93 -45930.18  49734.64
2022-01-15 16:33:00.000 015     10088.94 -14711.89 -45929.63  49734.96
2022-01-15 16:34:00.000 015     10089.27 -14709.64 -45929.96  49734.40
2022-01-15 16:35:00.000 015     10091.83 -14709.38 -45929.59  49734.50
2022-01-15 16:36:00.000 015     10090.94 -14708.78 -45929.52  49733.83
2022-01-15 16:37:00.000 015     10093.53 -14707.82 -45929.35  49733.86
2022-01-15 16:38:00.000 015     10093.38 -14707.73 -45929.32  49733.63
2022-01-15 16:39:00.000 015     10093.48 -14706.48 -45929.51  49733.36
2022-01-15 16:40:00.000 015     10092.26 -14706.33 -45929.48  49732.68
2022-01-15 16:41:00.000 015     10091.48 -14706.35 -45929.50  49732.42
2022-01-15 16:42:00.000 015     10091.29 -14706.13 -45929.45  49732.12
2022-01-15 16:43:00.000 015     10092.98 -14706.72 -45929.02  49732.41
2022-01-15 16:44:00.000 015     10093.54 -14705.99 -45928.79  49731.79
2022-01-15 16:45:00.000 015     10093.49 -14704.97 -45928.76  49731.05
2022-01-15 16:46:00.000 015     10093.84 -14704.69 -45928.46  49730.39
2022-01-15 16:47:00.000 015     10093.38 -14703.62 -45928.38  49729.60
2022-01-15 16:48:00.000 015     10093.34 -14702.53 -45928.49  49729.06
2022-01-15 16:49:00.000 015     10093.23 -14702.20 -45928.52  49728.77
2022-01-15 16:50:00.000 015     10093.65 -14701.87 -45928.43  49728.58
2022-01-15 16:51:00.000 015     10093.99 -14701.14 -45928.31  49728.08
2022-01-15 16:52:00.000 015     10094.39 -14699.81 -45928.35  49727.56
2022-01-15 16:53:00.000 015     10094.55 -14698.32 -45928.58  49727.12
2022-01-15 16:54:00.000 015     10093.93 -14696.70 -45928.88  49726.49
2022-01-15 16:55:00.000 015     10094.04 -14695.62 -45929.04  49726.29
2022-01-15 16:56:00.000 015     10093.32 -14695.03 -45929.18  49725.87
2022-01-15 16:57:00.000 015     10094.24 -14694.31 -45929.11  49725.74
2022-01-15 16:58:00.000 015     10093.43 -14693.37 -45929.28  49725.16
2022-01-15 16:59:00.000 015     10093.54 -14691.95 -45929.60  49724.94
2022-01-15 17:00:00.000 015     10093.68 -14691.12 -45929.68  49724.71
2022-01-15 17:01:00.000 015     10093.31 -14689.27 -45930.03  49724.28
2022-01-15 17:02:00.000 015     10092.17 -14687.74 -45930.64  49723.85
2022-01-15 17:03:00.000 015     10090.54 -14686.03 -45931.30  49723.52
2022-01-15 17:04:00.000 015     10088.22 -14685.10 -45932.03  49723.41
2022-01-15 17:05:00.000 015     10085.46 -14685.70 -45932.54  49723.55
2022-01-15 17:06:00.000 015     10082.22 -14685.98 -45932.97  49723.27
2022-01-15 17:07:00.000 015     10079.39 -14687.85 -45932.98  49723.27
2022-01-15 17:08:00.000 015     10077.13 -14690.44 -45932.62  49723.14
2022-01-15 17:09:00.000 015     10075.83 -14692.99 -45931.79  49722.66
2022-01-15 17:10:00.000 015     10075.39 -14694.89 -45930.99  49722.09
2022-01-15 17:11:00.000 015     10075.30 -14696.10 -45930.32  49721.48
2022-01-15 17:12:00.000 015     10075.66 -14697.13 -45929.70  49721.02
2022-01-15 17:13:00.000 015     10075.96 -14697.34 -45929.21  49720.41
2022-01-15 17:14:00.000 015     10076.65 -14697.77 -45928.84  49720.16
2022-01-15 17:15:00.000 015     10077.71 -14697.34 -45928.46  49719.74
2022-01-15 17:16:00.000 015     10077.94 -14696.47 -45928.47  49719.21
2022-01-15 17:17:00.000 015     10078.25 -14695.69 -45928.51  49718.96
2022-01-15 17:18:00.000 015     10077.94 -14695.23 -45928.52  49718.59
2022-01-15 17:19:00.000 015     10077.34 -14694.82 -45928.54  49718.19
2022-01-15 17:20:00.000 015     10077.43 -14694.48 -45928.72  49718.21
2022-01-15 17:21:00.000 015     10077.13 -14694.54 -45928.53  49717.99
2022-01-15 17:22:00.000 015     10076.60 -14694.97 -45928.38  49717.73
2022-01-15 17:23:00.000 015     10076.57 -14695.57 -45928.18  49717.60
2022-01-15 17:24:00.000 015     10075.58 -14696.45 -45927.80  49717.11
2022-01-15 17:25:00.000 015     10075.34 -14696.95 -45927.47  49716.71
2022-01-15 17:26:00.000 015     10075.77 -14697.00 -45927.50  49716.77
2022-01-15 17:27:00.000 015     10076.20 -14697.77 -45927.12  49716.84
2022-01-15 17:28:00.000 015     10075.66 -14697.53 -45927.14  49716.42
2022-01-15 17:29:00.000 015     10075.76 -14696.98 -45927.30  49716.32
2022-01-15 17:30:00.000 015     10076.94 -14696.93 -45927.22  49716.77
2022-01-15 17:31:00.000 015     10077.34 -14696.81 -45926.86  49716.27
2022-01-15 17:32:00.000 015     10078.01 -14695.92 -45927.03  49716.10
2022-01-15 17:33:00.000 015     10078.76 -14696.03 -45926.78  49716.18
2022-01-15 17:34:00.000 015     10078.83 -14695.56 -45926.72  49715.79
2022-01-15 17:35:00.000 015     10078.60 -14694.47 -45926.77  49715.16
